address,street,huisnr1,huisnr2,busnr,postcode,district,source_row_count,aard_summary,oldest_opnamedatum,search_query,status,confidence,best_score,organization_name_candidate,kbo_numbers,generic_emails,social_links,source_urls,source_titles,notes
"Britselei 45 bus 801, 2000 Antwerpen",BRITSELEI,45,,801,2000,Antwerpen,1,woning:1,2024/04/26 00:00:00+00,"""Britselei 45"" ""2000"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Bisschoppenhoflaan 301, 2100 Deurne",BISSCHOPPENHOFLAAN,301,,,2100,Deurne,1,gebouw:1,2019/05/07 00:00:00+00,"""Bisschoppenhoflaan 301"" ""2100"" ""Deurne""",geen_betrouwbare_digitale_match,middel,65,,,,,,,
"Sint-Vincentiusstraat 10, 2018 Antwerpen",SINT-VINCENTIUSSTRAAT,10,,,2018,Antwerpen,1,woning:1,2024/02/05 00:00:00+00,"""Sint-Vincentiusstraat 10"" ""2018"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Maantjessteenweg 83, 2170 Merksem",MAANTJESSTEENWEG,83,,,2170,Merksem,1,gebouw:1,2023/06/27 00:00:00+00,"""Maantjessteenweg 83"" ""2170"" ""Merksem""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Markt 12, 2180 Ekeren",MARKT,12,,,2180,Ekeren,1,gebouw:1,2024/05/06 00:00:00+00,"""Markt 12"" ""2180"" ""Ekeren""",geen_betrouwbare_digitale_match,geen,40,,,,,,,
"Lode Cantensstraat 3, 2140 Borgerhout",LODE CANTENSSTRAAT,3,,,2140,Borgerhout,1,woning:1,2025/06/02 00:00:00+00,"""Lode Cantensstraat 3"" ""2140"" ""Borgerhout""",geen_betrouwbare_digitale_match,geen,20,,,,,,,
"Balansstraat 73, 2018 Antwerpen",BALANSSTRAAT,73,,,2018,Antwerpen,2,woning:2,2025/09/18 00:00:00+00,"""Balansstraat 73"" ""2018"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Lageweg 227, 2660 Hoboken",LAGEWEG,227,,,2660,Hoboken,1,woning:1,2024/01/15 00:00:00+00,"""Lageweg 227"" ""2660"" ""Hoboken""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Brederodestraat 41, 2018 Antwerpen",BREDERODESTRAAT,41,,,2018,Antwerpen,1,gebouw:1,2021/09/21 00:00:00+00,"""Brederodestraat 41"" ""2018"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Prinsstraat 36, 2000 Antwerpen",PRINSSTRAAT,36,,,2000,Antwerpen,1,woning:1,2021/08/10 00:00:00+00,"""Prinsstraat 36"" ""2000"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Ergo-De Waellaan 41-101, 2100 Deurne",ERGO-DE WAELLAAN,41,101,,2100,Deurne,1,woning:1,2022/04/12 00:00:00+00,"""Ergo-De Waellaan 41"" ""2100"" ""Deurne""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Ergo-De Waellaan 41-201, 2100 Deurne",ERGO-DE WAELLAAN,41,201,,2100,Deurne,1,woning:1,2022/04/12 00:00:00+00,"""Ergo-De Waellaan 41"" ""2100"" ""Deurne""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Turnhoutsebaan 90, 2100 Deurne",TURNHOUTSEBAAN,90,,,2100,Deurne,1,gebouw:1,2014/01/13 00:00:00+00,"""Turnhoutsebaan 90"" ""2100"" ""Deurne""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Van Eycklei 53, 2018 Antwerpen",VAN EYCKLEI,53,,,2018,Antwerpen,1,gebouw:1,2023/11/07 00:00:00+00,"""Van Eycklei 53"" ""2018"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Antwerpsesteenweg 2, 2660 Hoboken",ANTWERPSESTEENWEG,2,,,2660,Hoboken,1,gebouw:1,2013/04/15 00:00:00+00,"""Antwerpsesteenweg 2"" ""2660"" ""Hoboken""",geen_betrouwbare_digitale_match,middel,65,,,,,https://www.gva.be/atv/de-lijn-is-formeel-tram-2-en-4-rijden-na-heraanleg-antwerpsesteenweg-opnieuw-tot-in-centrum-hoboken/158062872.html,"De Lijn is formeel: ""Tram 2 én 4 rijden na heraanleg Antwerpsesteenweg ...",
"Rotterdamstraat 93, 2060 Antwerpen",ROTTERDAMSTRAAT,93,,,2060,Antwerpen,3,woning:3,2023/06/23 00:00:00+00,"""Rotterdamstraat 93"" ""2060"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Oude Koornmarkt 75, 2000 Antwerpen",OUDE KOORNMARKT,75,,,2000,Antwerpen,1,woning:1,2019/09/11 00:00:00+00,"""Oude Koornmarkt 75"" ""2000"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Fruithoflaan 118 bus 704, 2600 Berchem",FRUITHOFLAAN,118,,704,2600,Berchem,1,woning:1,2025/10/30 00:00:00+00,"""Fruithoflaan 118"" ""2600"" ""Berchem""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Laaglandlaan 315, 2170 Merksem",LAAGLANDLAAN,315,,,2170,Merksem,1,woning:1,2025/09/02 00:00:00+00,"""Laaglandlaan 315"" ""2170"" ""Merksem""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Lange Leemstraat 164, 2018 Antwerpen",LANGE LEEMSTRAAT,164,,,2018,Antwerpen,1,gebouw:1,2019/07/16 00:00:00+00,"""Lange Leemstraat 164"" ""2018"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Schijfstraat 89, 2020 Antwerpen",SCHIJFSTRAAT,89,,,2020,Antwerpen,1,woning:1,2025/09/02 00:00:00+00,"""Schijfstraat 89"" ""2020"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,5,,,,,,,
"Sleutelstraat 5, 2000 Antwerpen",SLEUTELSTRAAT,5,,,2000,Antwerpen,1,woning:1,2021/08/16 00:00:00+00,"""Sleutelstraat 5"" ""2000"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Oudebareellei 69-71, 2170 Merksem",OUDEBAREELLEI,69,71,,2170,Merksem,1,gebouw:1,2022/08/01 00:00:00+00,"""Oudebareellei 69"" ""2170"" ""Merksem""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Ter Heydelaan 61, 2100 Deurne",TER HEYDELAAN,61,,,2100,Deurne,1,gebouw:1,2021/12/06 00:00:00+00,"""Ter Heydelaan 61"" ""2100"" ""Deurne""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Belgiëlei 68 bus 8, 2018 Antwerpen",BELGIËLEI,68,,8,2018,Antwerpen,1,woning:1,2019/02/07 00:00:00+00,"""Belgiëlei 68"" ""2018"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Auwersstraat 4, 2600 Berchem",AUWERSSTRAAT,4,,,2600,Berchem,1,woning:1,2024/05/06 00:00:00+00,"""Auwersstraat 4"" ""2600"" ""Berchem""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Lakborslei 67, 2100 Deurne",LAKBORSLEI,67,,,2100,Deurne,1,gebouw:1,2018/04/20 00:00:00+00,"""Lakborslei 67"" ""2100"" ""Deurne""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Frank Craeybeckxlaan 10, 2100 Deurne",FRANK CRAEYBECKXLAAN,10,,,2100,Deurne,1,gebouw:1,2023/09/11 00:00:00+00,"""Frank Craeybeckxlaan 10"" ""2100"" ""Deurne""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Koning Albertstraat 43, 2610 Wilrijk",KONING ALBERTSTRAAT,43,,,2610,Wilrijk,1,woning:1,2024/06/03 00:00:00+00,"""Koning Albertstraat 43"" ""2610"" ""Wilrijk""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Sint-Bernardsesteenweg 618, 2660 Hoboken",SINT-BERNARDSESTEENWEG,618,,,2660,Hoboken,1,gebouw:1,2021/10/04 00:00:00+00,"""Sint-Bernardsesteenweg 618"" ""2660"" ""Hoboken""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Wolstraat 7 bus 2, 2000 Antwerpen",WOLSTRAAT,7,,2,2000,Antwerpen,1,woning:1,2025/02/27 00:00:00+00,"""Wolstraat 7"" ""2000"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Rubenslei 23 bus 5, 2018 Antwerpen",RUBENSLEI,23,,5,2018,Antwerpen,1,woning:1,2019/02/01 00:00:00+00,"""Rubenslei 23"" ""2018"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Schotensesteenweg 248, 2100 Deurne",SCHOTENSESTEENWEG,248,,,2100,Deurne,1,woning:1,2013/04/22 00:00:00+00,"""Schotensesteenweg 248"" ""2100"" ""Deurne""",geen_betrouwbare_digitale_match,geen,5,,,,,,,
"Vlaamsekaai 70, 2000 Antwerpen",VLAAMSEKAAI,70,,,2000,Antwerpen,1,gebouw:1,2022/07/26 00:00:00+00,"""Vlaamsekaai 70"" ""2000"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Letterkundestraat 2, 2610 Wilrijk",LETTERKUNDESTRAAT,2,,,2610,Wilrijk,1,woning:1,2020/08/26 00:00:00+00,"""Letterkundestraat 2"" ""2610"" ""Wilrijk""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Bordink 10, 2170 Merksem",BORDINK,10,,,2170,Merksem,1,woning:1,2025/10/30 00:00:00+00,"""Bordink 10"" ""2170"" ""Merksem""",geen_betrouwbare_digitale_match,geen,20,,,,,,,
"Boomsesteenweg 467, 2610 Wilrijk",BOOMSESTEENWEG,467,,,2610,Wilrijk,1,woning:1,2025/10/30 00:00:00+00,"""Boomsesteenweg 467"" ""2610"" ""Wilrijk""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Cadixstraat 1, 2000 Antwerpen",CADIXSTRAAT,1,,,2000,Antwerpen,1,woning:1,2024/07/26 00:00:00+00,"""Cadixstraat 1"" ""2000"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Anselmostraat 65-67, 2018 Antwerpen",ANSELMOSTRAAT,65,67,,2018,Antwerpen,2,gebouw:2,2020/10/22 00:00:00+00,"""Anselmostraat 65"" ""2018"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Sint-Willibrordusstraat 47-49, 2060 Antwerpen",SINT-WILLIBRORDUSSTRAAT,47,49,,2060,Antwerpen,1,gebouw:1,2024/11/12 00:00:00+00,"""Sint-Willibrordusstraat 47"" ""2060"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Frans Beirenslaan 85, 2150 Borsbeek",FRANS BEIRENSLAAN,85,,,2150,Borsbeek,1,woning:1,2014/04/14 00:00:00+00,"""Frans Beirenslaan 85"" ""2150"" ""Borsbeek""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Granvellelaan 16 bus 1, 2150 Borsbeek",GRANVELLELAAN,16,,1,2150,Borsbeek,1,woning:1,2024/04/29 00:00:00+00,"""Granvellelaan 16"" ""2150"" ""Borsbeek""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Granvellelaan 114, 2150 Borsbeek",GRANVELLELAAN,114,,,2150,Borsbeek,1,woning:1,2023/02/08 00:00:00+00,"""Granvellelaan 114"" ""2150"" ""Borsbeek""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Jan Goovaersstraat 21, 2150 Borsbeek",JAN GOOVAERSSTRAAT,21,,,2150,Borsbeek,1,woning:1,2023/03/02 00:00:00+00,"""Jan Goovaersstraat 21"" ""2150"" ""Borsbeek""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Frans Beirenslaan 147, 2150 Borsbeek",FRANS BEIRENSLAAN,147,,,2150,Borsbeek,1,woning:1,2017/06/19 00:00:00+00,"""Frans Beirenslaan 147"" ""2150"" ""Borsbeek""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Beukenlaan 78, 2020 Antwerpen",BEUKENLAAN,78,,,2020,Antwerpen,1,woning:1,2018/11/29 00:00:00+00,"""Beukenlaan 78"" ""2020"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Museumstraat 4, 2000 Antwerpen",MUSEUMSTRAAT,4,,,2000,Antwerpen,1,gebouw:1,2024/04/12 00:00:00+00,"""Museumstraat 4"" ""2000"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Hortensiastraat 20, 2020 Antwerpen",HORTENSIASTRAAT,20,,,2020,Antwerpen,2,woning:2,2019/04/08 00:00:00+00,"""Hortensiastraat 20"" ""2020"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Falconplein 31, 2000 Antwerpen",FALCONPLEIN,31,,,2000,Antwerpen,1,woning:1,2016/06/28 00:00:00+00,"""Falconplein 31"" ""2000"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Provinciestraat 169-173, 2018 Antwerpen",PROVINCIESTRAAT,169,173,,2018,Antwerpen,1,gebouw:1,2018/08/30 00:00:00+00,"""Provinciestraat 169"" ""2018"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,30,,,,,,,
"Grotesteenweg 457, 2600 Berchem",GROTESTEENWEG,457,,,2600,Berchem,1,gebouw:1,2024/04/26 00:00:00+00,"""Grotesteenweg 457"" ""2600"" ""Berchem""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Oudebareellei 36, 2170 Merksem",OUDEBAREELLEI,36,,,2170,Merksem,1,gebouw:1,2023/10/02 00:00:00+00,"""Oudebareellei 36"" ""2170"" ""Merksem""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Dambruggestraat 32, 2060 Antwerpen",DAMBRUGGESTRAAT,32,,,2060,Antwerpen,1,gebouw:1,2022/02/01 00:00:00+00,"""Dambruggestraat 32"" ""2060"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,20,,,,,,,
"De Roest D'Alkemadelaan 13 bus 10, 2600 Berchem",DE ROEST D'ALKEMADELAAN,13,,10,2600,Berchem,1,woning:1,2023/12/06 00:00:00+00,"""De Roest D'Alkemadelaan 13"" ""2600"" ""Berchem""",geen_betrouwbare_digitale_match,geen,5,,,,,,,
"De Roest D'Alkemadelaan 13 bus 29, 2600 Berchem",DE ROEST D'ALKEMADELAAN,13,,29,2600,Berchem,1,woning:1,2022/01/13 00:00:00+00,"""De Roest D'Alkemadelaan 13"" ""2600"" ""Berchem""",geen_betrouwbare_digitale_match,geen,5,,,,,,,
"Falconplein 25, 2000 Antwerpen",FALCONPLEIN,25,,,2000,Antwerpen,4,woning:3; gebouw:1,2022/09/05 00:00:00+00,"""Falconplein 25"" ""2000"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Bredabaan 308-1, 2170 Merksem",BREDABAAN,308,1,,2170,Merksem,1,gebouw:1,2021/12/01 00:00:00+00,"""Bredabaan 308"" ""2170"" ""Merksem""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Turnhoutsebaan 308, 2140 Borgerhout",TURNHOUTSEBAAN,308,,,2140,Borgerhout,1,gebouw:1,2018/05/08 00:00:00+00,"""Turnhoutsebaan 308"" ""2140"" ""Borgerhout""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Oudestraat 76-78, 2660 Hoboken",OUDESTRAAT,76,78,,2660,Hoboken,1,gebouw:1,2015/09/23 00:00:00+00,"""Oudestraat 76"" ""2660"" ""Hoboken""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Koxplein 15, 2140 Borgerhout",KOXPLEIN,15,,,2140,Borgerhout,2,gebouw:2,2019/07/29 00:00:00+00,"""Koxplein 15"" ""2140"" ""Borgerhout""",geen_betrouwbare_digitale_match,middel,75,,,,,,,
"Lakborslei 168, 2100 Deurne",LAKBORSLEI,168,,,2100,Deurne,1,gebouw:1,2023/06/07 00:00:00+00,"""Lakborslei 168"" ""2100"" ""Deurne""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Stadionstraat 71, 2020 Antwerpen",STADIONSTRAAT,71,,,2020,Antwerpen,1,woning:1,2019/10/24 00:00:00+00,"""Stadionstraat 71"" ""2020"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Frankrijklei 90, 2000 Antwerpen",FRANKRIJKLEI,90,,,2000,Antwerpen,1,woning:1,2021/06/14 00:00:00+00,"""Frankrijklei 90"" ""2000"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Graaf Van Hoornestraat 7, 2000 Antwerpen",GRAAF VAN HOORNESTRAAT,7,,,2000,Antwerpen,3,woning:3,2023/12/01 00:00:00+00,"""Graaf Van Hoornestraat 7"" ""2000"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Frederik Van Eedenplein 9, 2050 Antwerpen",FREDERIK VAN EEDENPLEIN,9,,,2050,Antwerpen,1,gebouw:1,2022/02/24 00:00:00+00,"""Frederik Van Eedenplein 9"" ""2050"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Dambruggestraat 145, 2060 Antwerpen",DAMBRUGGESTRAAT,145,,,2060,Antwerpen,1,gebouw:1,2020/10/12 00:00:00+00,"""Dambruggestraat 145"" ""2060"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Baron Sadoinestraat 14, 2660 Hoboken",BARON SADOINESTRAAT,14,,,2660,Hoboken,1,woning:1,2021/10/12 00:00:00+00,"""Baron Sadoinestraat 14"" ""2660"" ""Hoboken""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Jules Moretuslei 290-294, 2610 Wilrijk",JULES MORETUSLEI,290,294,,2610,Wilrijk,2,gebouw:1; woning:1,2023/11/02 00:00:00+00,"""Jules Moretuslei 290"" ""2610"" ""Wilrijk""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Anneessensstraat 27, 2018 Antwerpen",ANNEESSENSSTRAAT,27,,,2018,Antwerpen,1,woning:1,2024/09/16 00:00:00+00,"""Anneessensstraat 27"" ""2018"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Broederminstraat 50, 2018 Antwerpen",BROEDERMINSTRAAT,50,,,2018,Antwerpen,1,gebouw:1,2015/07/13 00:00:00+00,"""Broederminstraat 50"" ""2018"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Florastraat 126, 2140 Borgerhout",FLORASTRAAT,126,,,2140,Borgerhout,1,gebouw:1,2019/04/24 00:00:00+00,"""Florastraat 126"" ""2140"" ""Borgerhout""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Lange Beeldekensstraat 15 bus 1, 2060 Antwerpen",LANGE BEELDEKENSSTRAAT,15,,1,2060,Antwerpen,1,woning:1,2024/04/30 00:00:00+00,"""Lange Beeldekensstraat 15"" ""2060"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Lange Beeldekensstraat 15 bus 101, 2060 Antwerpen",LANGE BEELDEKENSSTRAAT,15,,101,2060,Antwerpen,1,woning:1,2024/04/30 00:00:00+00,"""Lange Beeldekensstraat 15"" ""2060"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Oudedonklaan 113, 2100 Deurne",OUDEDONKLAAN,113,,,2100,Deurne,1,woning:1,2022/07/28 00:00:00+00,"""Oudedonklaan 113"" ""2100"" ""Deurne""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Bredabaan 328, 2170 Merksem",BREDABAAN,328,,,2170,Merksem,1,gebouw:1,2022/04/12 00:00:00+00,"""Bredabaan 328"" ""2170"" ""Merksem""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Paleisstraat 15, 2018 Antwerpen",PALEISSTRAAT,15,,,2018,Antwerpen,1,gebouw:1,2019/02/07 00:00:00+00,"""Paleisstraat 15"" ""2018"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Onderwijsstraat 63, 2060 Antwerpen",ONDERWIJSSTRAAT,63,,,2060,Antwerpen,2,gebouw:1; woning:1,2019/11/13 00:00:00+00,"""Onderwijsstraat 63"" ""2060"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Amandus Geenenlaan 1, 2100 Deurne",AMANDUS GEENENLAAN,1,,,2100,Deurne,6,woning:6,2021/04/01 00:00:00+00,"""Amandus Geenenlaan 1"" ""2100"" ""Deurne""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Lange Beeldekensstraat 150, 2060 Antwerpen",LANGE BEELDEKENSSTRAAT,150,,,2060,Antwerpen,1,woning:1,2022/10/13 00:00:00+00,"""Lange Beeldekensstraat 150"" ""2060"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Bredabaan 508, 2170 Merksem",BREDABAAN,508,,,2170,Merksem,1,gebouw:1,2019/07/31 00:00:00+00,"""Bredabaan 508"" ""2170"" ""Merksem""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Valkenputstraat 73, 2600 Berchem",VALKENPUTSTRAAT,73,,,2600,Berchem,1,woning:1,2026/02/09 00:00:00+00,"""Valkenputstraat 73"" ""2600"" ""Berchem""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Brederodestraat 131, 2018 Antwerpen",BREDERODESTRAAT,131,,,2018,Antwerpen,1,gebouw:1,2019/04/04 00:00:00+00,"""Brederodestraat 131"" ""2018"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Maria-Theresialei 7 bus 501, 2018 Antwerpen",MARIA-THERESIALEI,7,,501,2018,Antwerpen,1,woning:1,2023/10/27 00:00:00+00,"""Maria-Theresialei 7"" ""2018"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,20,,,,,,,
"Plantin En Moretuslei 4, 2018 Antwerpen",PLANTIN EN MORETUSLEI,4,,,2018,Antwerpen,1,gebouw:1,2017/07/28 00:00:00+00,"""Plantin En Moretuslei 4"" ""2018"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Bredabaan 500, 2170 Merksem",BREDABAAN,500,,,2170,Merksem,1,gebouw:1,2025/09/02 00:00:00+00,"""Bredabaan 500"" ""2170"" ""Merksem""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Desguinlei 84, 2018 Antwerpen",DESGUINLEI,84,,,2018,Antwerpen,1,gebouw:1,2021/03/04 00:00:00+00,"""Desguinlei 84"" ""2018"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Bredabaan 532-534, 2170 Merksem",BREDABAAN,532,534,,2170,Merksem,2,gebouw:1; woning:1,2018/02/13 00:00:00+00,"""Bredabaan 532"" ""2170"" ""Merksem""",geen_betrouwbare_digitale_match,geen,5,,,,,,,
"Bexstraat 1, 2018 Antwerpen",BEXSTRAAT,1,,,2018,Antwerpen,4,woning:3; gebouw:1,2017/12/08 00:00:00+00,"""Bexstraat 1"" ""2018"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,20,,,,,,,
"Jachtlaan 39, 2610 Wilrijk",JACHTLAAN,39,,,2610,Wilrijk,1,woning:1,2024/08/02 00:00:00+00,"""Jachtlaan 39"" ""2610"" ""Wilrijk""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Maréestraat 48, 2140 Borgerhout",MARÉESTRAAT,48,,,2140,Borgerhout,1,woning:1,2021/03/04 00:00:00+00,"""Maréestraat 48"" ""2140"" ""Borgerhout""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Van Schoonhovenstraat 51, 2060 Antwerpen",VAN SCHOONHOVENSTRAAT,51,,,2060,Antwerpen,1,woning:1,2021/03/31 00:00:00+00,"""Van Schoonhovenstraat 51"" ""2060"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Bredastraat 100, 2060 Antwerpen",BREDASTRAAT,100,,,2060,Antwerpen,1,gebouw:1,2025/01/15 00:00:00+00,"""Bredastraat 100"" ""2060"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Consciencestraat 44, 2018 Antwerpen",CONSCIENCESTRAAT,44,,,2018,Antwerpen,1,woning:1,2020/10/22 00:00:00+00,"""Consciencestraat 44"" ""2018"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Leiebos 31 bus 135, 2170 Merksem",LEIEBOS,31,,135,2170,Merksem,1,woning:1,2021/03/29 00:00:00+00,"""Leiebos 31"" ""2170"" ""Merksem""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Corbletstraat 8, 2100 Deurne",CORBLETSTRAAT,8,,,2100,Deurne,1,woning:1,2018/04/16 00:00:00+00,"""Corbletstraat 8"" ""2100"" ""Deurne""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Antwerpsesteenweg 319 bus 202, 2660 Hoboken",ANTWERPSESTEENWEG,319,,202,2660,Hoboken,1,woning:1,2025/07/14 00:00:00+00,"""Antwerpsesteenweg 319"" ""2660"" ""Hoboken""",geen_betrouwbare_digitale_match,laag,45,,,,,,,
"Boomsesteenweg 643, 2610 Wilrijk",BOOMSESTEENWEG,643,,,2610,Wilrijk,1,woning:1,2021/11/09 00:00:00+00,"""Boomsesteenweg 643"" ""2610"" ""Wilrijk""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Lange Altaarstraat 31, 2018 Antwerpen",LANGE ALTAARSTRAAT,31,,,2018,Antwerpen,1,woning:1,2018/03/16 00:00:00+00,"""Lange Altaarstraat 31"" ""2018"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Lange Kievitstraat 81, 2018 Antwerpen",LANGE KIEVITSTRAAT,81,,,2018,Antwerpen,1,gebouw:1,2018/09/14 00:00:00+00,"""Lange Kievitstraat 81"" ""2018"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Statiestraat 88, 2600 Berchem",STATIESTRAAT,88,,,2600,Berchem,1,gebouw:1,2026/02/02 00:00:00+00,"""Statiestraat 88"" ""2600"" ""Berchem""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Walvisstraat 25, 2018 Antwerpen",WALVISSTRAAT,25,,,2018,Antwerpen,1,woning:1,2023/12/01 00:00:00+00,"""Walvisstraat 25"" ""2018"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,5,,,,,,,
"Ijzerlaan 49-51, 2060 Antwerpen",IJZERLAAN,49,51,,2060,Antwerpen,3,woning:3,2021/08/19 00:00:00+00,"""Ijzerlaan 49"" ""2060"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Lumbeeckstraat 131, 2660 Hoboken",LUMBEECKSTRAAT,131,,,2660,Hoboken,1,woning:1,2019/12/06 00:00:00+00,"""Lumbeeckstraat 131"" ""2660"" ""Hoboken""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Carnotstraat 46, 2060 Antwerpen",CARNOTSTRAAT,46,,,2060,Antwerpen,1,gebouw:1,2024/07/22 00:00:00+00,"""Carnotstraat 46"" ""2060"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Britselei 15, 2000 Antwerpen",BRITSELEI,15,,,2000,Antwerpen,2,gebouw:2,2023/12/01 00:00:00+00,"""Britselei 15"" ""2000"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
